id,title,genres,overview,poster_path
13023,The Devil Came on Horseback,"[{'id': 99, 'name': 'Documentary'}]","While serving with the African Union, former Marine Capt. Brian Steidle documents the brutal ethnic cleansing occuring in Darfur. Determined that the Western public should know about the atrocities he is witnessing, Steidle contacts New York Times reporter Nicholas Kristof, who publishes some of Steidle's photographic evidence.",/fG2MePTV8l4LUhSoDBOXy1A6MT3.jpg
48155,The Big Knife,"[{'id': 18, 'name': 'Drama'}]",An unscrupulous movie producer blackmails an unhappy star - who opted for box-office success over art- into signing a new contract.,/82ownIO3oqmnTftg1V9mklwSRon.jpg
20148,Cowboys & Angels,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",The story concerns a hapless civil servant who gets more than he bargained for when he moves into an apartment with a gay fashion student and finds himself on the catwalk. The film sets out to explore the difficulties for young people in keeping their identities in a fast moving culture of drugs and clubs.,/9v3idUJYtyXWHyOtti7nnyjwugC.jpg
25497,Stormy Monday,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","When a corrupt American businessman tries to strong arm his way into businesses in Newcastle, England, he is thwarted by an club attendant and his waitress girlfriend.",/w0vMXPbyw1GvAy3TsMjAB7hhYVa.jpg
38510,How to Make a Monster,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","Video game developer Clayton Software enlists the talents of a misfit group of programmers to develop the scariest computer combat game: EVILUTION. With four weeks to bring the game to market and a million-dollar bonus on the line, they utilize a telemetry suit to render a 3-D version of the onscreen player. But when a power surge gives the hard drive a mind of its own, the suit comes to life to play the game for real and the programming tam find themselves in the middle of a chilling virtual nightmare beyond their wildest imagination.",/sRPeQRTSd92G8bZT90OoxpdzNM7.jpg
69162,I Know What I Saw,"[{'id': 99, 'name': 'Documentary'}, {'id': 878, 'name': 'Science Fiction'}]","Director James Fox assembled the most credible UFO witnesses from around the world to testify at The National Press Club in Washington D.C.: Air Force Generals, astronauts, military and commercial pilots, government and FAA officials from seven countries tell stories that, as Governor Fife Symington from Arizona stated, ""will challenge your reality"".",/x3kQOI36oX0iIZxi0iPlOFrptNI.jpg
62997,Kilometer Zero,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]","A young music video director, a ballet dancer and a dolce vita seeker - they come to Moscow to conquer the city, but each of them goes their own way. Sooner or later the three of them realize: to get what you are striving for you might risk many things, but friendship and love.",/64KVcxCBR7mcRYQdu5yJVWvjzZ.jpg
79818,A Christmas Memory,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","A boy, Buddy, whose parents have split and whose mother is an actress in New York, has been dumped in the south at the small-town home of some older cousins, all of whom are unmarried.",/vcgH3R3EOieMSvt30KurOPCP6WT.jpg
43715,The Deadly Mantis,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]","The calving of an Arctic iceberg releases a giant praying mantis, trapped in suspended animation since prehistoric times. It first attacks military outposts to eat their occupants, then makes its way to the warmer latitudes of Washington and New York. A paleontologist works together with military units to try to kill it. (copied from IMDB)",/k7iUnaelPU5kwEEVZV7xW7fvFIS.jpg
409536,Horace and Pete,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Horace and Pete (stylized as Horace and Pete's Est. 1916) is an American comedy-drama web series created by Louis C.K. starring himself and Steve Buscemi as Horace and Pete, co-owners of an Irish bar, Horace and Pete's.",/r3s1vAoYZTTwohtj9sgRfT8W3aZ.jpg
250275,Getting That Girl,[],"When East Coast teen Mandy Meyers moves to Los Angeles with her family, she's thrown into the fast life at McDermott High, where the pretty girls rule the school and two very different guys want to date her.",/6Bv7SJe7yDQtXOi4Auvav0DRQ6a.jpg
83678,Glasblåsarns barn,[],"Based on the novel by Maria Gripe, this is the story of two children, Klas and Klara, growing up in the poor Swedish countryside of the mid-19th century. Their father Albert is a glass-blower, famous for his beautiful vases, but still unable to earn enough money for his wife Sofia and the children. At a spring fair a distinguished gentleman arrives and buys all of Albert's glassware. After this nothing will be the same again. Klas and Klara are kidnapped and taken to a strange castle...",/sUA7o5J27LNKWArqvQD7wM1SMWi.jpg
18265,Remote Control,"[{'id': 35, 'name': 'Comedy'}]","Since his mother wants to watch TV, Axel, a young auto-mechanic, must recover her remote control, accidentally taken by his punk sister Maja. During his quest, he becomes involved in the conflict between Moli, the liquor smuggler, and Aggi, a night club owner who wants to be Iceland's first mafia boss.",/cZ0KrIlCgQBG4YSy3SjzdNyY2fw.jpg
59570,Escort in love,"[{'id': 35, 'name': 'Comedy'}]","35 year old Alice has a husband and a son. Her life seems a beautiful dream, but it soon turns out to be a nightmare. Her husband  dies in a car accident and her lawyer tells her that she is on her uppers. The only way she finds to earn money in short time is to do the oldest job in history.",/ieB5A15jQtCOEo1goc73jl27Oxz.jpg
104146,A Fish in the Bathtub,"[{'id': 35, 'name': 'Comedy'}]",The fish stays...the marriage goes! A comedy about long term relationships.,/xLd7SgkjnFxPAbt2CLCBMdf5sRj.jpg
248211,Liar's Dice,[],"The film follows Kamala, a young woman from Chitkul village and her girl child Manya, who embarks on a journey leaving their native land in search for her missing husband. Along this journey she encounters Nawazudin, a free spirited army deserter who helps them to get to their destination with his own selfish motive.",/86uk08xgxgeSm2WwRWNCjrOMJ3v.jpg
159015,Valentine Road,"[{'id': 99, 'name': 'Documentary'}]","On February 12, 2008, in Oxnard, California, eighth-grade student Brandon McInerney shot his classmate Larry King twice in the back of the head during first period. When Larry died two days later, his murder shocked the nation. Was this a hate crime, one perpetrated by a budding neo-Nazi whose masculinity was threatened by an effeminate gay kid who may have had a crush on him? Or was there even more to it?",/cfqwc6vYYdcWW5e6RUaGqz39TkZ.jpg
18423,B.A.P.S.,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","Can two clueless Georgia homegirls with big hearts -- and even bigger hair -- find happiness, fame and thrills in the swank hills of Beverly? Anything is possible when you are B.A.P.'s. They revive Blakemore's interest for life, and he teaches them to be ""Black American Princesses"" in return.",/kdAJ4Q5uE1I8KhiJnoc3HvESynE.jpg
21614,Hera Pheri,"[{'id': 35, 'name': 'Comedy'}]","Baburao is a landlord in India, who is very near-sighted, and always in financial trouble. He has a tenant named Raja, who has not paid his rent for several months. He also has anther tenant named Shyam, who has come to the city to look for a job in his late father's place, but is unable to find employment. The three men quarrel amongst themselves frequently. Then one day, the three men get a phone call from a kidnapper named Kabira, and decide to make use of this phone call to overcome their financial problems - pretend to be the real kidnappers, increase the ransom amount, keep the incremental amount for themselves, and then give the original ransom demanded to Kabira. Will they get away with this idea?",/AjlOxynUi4xE3w5ZIoGtlmGReY5.jpg
125498,Kids World,[],"What would you wish for if you were eleven and could have anything in the world? Your parents don't understand you. Your teenage brother is constantly getting you in trouble...for things he did! You're in love with the twelve-year-old girl across the street... who, unfortunately, is dating the local bully. Then, one afternoon, while being chased by the bully, you fall into a sinkhole, which happens to be in an ancient Indian burial ground. You find a glass, which you discover turns out to be a witchdoctor's Wishing Glass. When Ryan Mitchell discovers the Wishing Glass, he wishes that all the teenagers and parents would disappear. Soon it's ""Kids World,"" with no adults and teenagers - nobody over the age of 12 anywhere! You can only imagine what happens next...  *IT'S A CANADIAN FILM*",/cTInyBEun2tGOqxnNKRb4XH47wo.jpg
4992,Shark!,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","A gunrunner loses his cargo near a small coastal Sudanese town so he's stuck there. When a woman hires him to raid a sunken ship in the shark-infested waters, he sees a chance to compensate for his losses. He's not the only one.",/z2mnxpN4J437NRAbmHjHdADSbpr.jpg
59126,The Holy Modal Rounders: Bound to Lose,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",A look back on the weird and wasted career of the Holy Modal Rounders.,
11930,A2 Racer,"[{'id': 28, 'name': 'Action'}]",A teen comedy with cool cars and fast driving.,/aVn38T9qtv58XVpktkN6Fy6GM29.jpg
36447,Carried Away,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Based on Jim Harrison's book, ""Farmer"". 47-year-old Joseph Svenden lives on the family farm with his dying mother and teaches at a two room schoolhouse with Rosealee, his lover and his best friend's widow. Joseph, who lacks a college degree, learns that he will lose his teaching job at the end of the year when the school district expands into his town. Meanwhile, he is seduced by 17-year-old Catherine, a new student in his class. His affair with Catherine and losing his teaching job forces Joseph to take a look at his previously dull life and to decide how he wants to live the rest of it.",/5O8xOTiyROkAeuPLVV2dO0eo28R.jpg
279714,OT: Our Town,"[{'id': 99, 'name': 'Documentary'}]","Against all odds, the first theatrical production in over 20 years at Dominguez High School is going to be Thorton Wilder's American classic Our Town. The kids at this Compton school are about to experience more than a culture clash, as they embark on a rich journey and discover the educational and social value of theater. OT: Our Town tells the story of human spirit and its strength against the stereotypes holding them down. Where Thorton Wilder wrote about about little Grover's Corners, this documentary exemplifies how Our Town is every town. Our Town is Compton.",/eyq85CYdzy4iGdIqabd3d3CtTpU.jpg
63617,Reap the Wild Wind,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","Clipper ships taking the shortest route between the Mississippi and the Atlantic often end up on the shoals of Key West in the 1840s. Salvaging the ships' cargos has become a lucrative business for two companies -- one headed by a feisty young woman. Then she falls in love with the captain of a wrecked ship while he recuperates at her home. She travels to Charleston and is charming to the man most likely to be head of the captain's company, thinking she will be able to get the captain the position he wants on the company's first steam ship.",/AljSjF6B1H1zzHEXd7E8YorbWUt.jpg
69292,The Creation of the Humanoids,"[{'id': 878, 'name': 'Science Fiction'}]","Many years after a nuclear war destroyed much of human kind, the survivors have created a new society where much of the work done by artificial beings referred to derisively by humans as ""clickers"". Humans are producing fewer and fewer children and are less than a year away from having more artificial beings than humans. Most vociferous about the evolving situation is the Order of Flesh and Blood, an organization that is out to ensure that humans remain dominant. Among them is Capt. Kenneth Cragis who becomes very concerned that his sister Esme has formed a relationship with one of the artificial beings. He quickly forms a close relationship with Esme's friend Maxine Megan. Soon, they learn a great secret that affects them both directly.",/ieYURAk5Xuws7gEf46oi7TrpkwR.jpg
38921,Burglar,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]","Bernice ""Bernie"" Rhodenbarr is a burglar by trade, and she runs a bookstore as well. Her friend Carl Hefler is a dog groomer. After a successful burglary, it's discovered that a dead body was in the house she burgled. As she's the only one who can be placed at the scene of the crime, she has to use her criminal skills to clear her name of the murder AND avoid getting charged with the burglary.",/r3XDmnL8TE3n7kAcSLGA2stgjEG.jpg
41263,The Brotherhood of Justice,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","A group of high school students, led by a rich boy Derek, is sick of school violence and decides to become underground vigilantes named ""Brotherhood of Justice"". It starts with the idea ""watching people"", but things quickly get out of control. ""Brotherhood of Justice"" turns out another gang of violence. Derek wants to stop it but it is too late, so he takes responsibility for it and gives himself to the law.",/yD14NH7Cdh6PUWAqoxaaKgmQAjL.jpg
35694,Chelsea Walls,"[{'id': 18, 'name': 'Drama'}]","This movie tells five stories set in a single day at the famed Chelsea Hotel in New York City, involving an ensemble cast of some 30-35 characters.",/1yxFcnMEUZYRQUEFXtas2XmkD1V.jpg
277688,Suburban Gothic,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","An awkward, unemployed man who can talk to the dead teams up with a rebellious bartender to find the vengeful ghost that's been terrorizing their town.",/2mxQyJw6d3iNWYV31jwh7ytZYDf.jpg
74860,White: The Melody of the Curse,"[{'id': 27, 'name': 'Horror'}]","Pop band Pink Dolls emerges to stardom after releasing a remake of “White,” written by an anonymous composer. The more popular the members become, however, the more they become torn by jealousy and rivalries. But as the girls each take turns to become the lead vocalist, mysterious incidents occur.",/xeG8PN3MSXNBonJ4CleBCe7FTP6.jpg
43930,"Tomorrow, When the War Began","[{'id': 28, 'name': 'Action'}]","Ellie Linton, a teen from an Australian coastal town, leads her friends on an excursion to a camp deep in the woods, dubbed ""Hell."" Upon their return, the youths find that their town has been overrun by an enemy army, and their friends and family have been imprisoned. When the hostile invaders become alerted to their presence, Ellie and her friends band together to escape -- and strike back against -- this mysterious enemy.",/A6w5QSdO2DkyFAii1fR8Wy3fRb7.jpg
337747,Texas Rising,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 37, 'name': 'Western'}]","A depiction of the rise of Texas from the Battle of the Alamo to San Jacinto. A story told through the lives of the men who gave everything up to defend an infant country from a ruthless Dictator and savage Native Americans, and paved the way for the Republic of Texas to emerge.",/7OjdPJ1nzwWAZN2b9VxyGfozlxL.jpg
152760,The Monuments Men,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}]","Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg
222715,Someone's Gaze,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","The story is set ""slightly in the future"" and revolves around Aya ""Aachan"" Okamura, a woman who has been working for two years and has begun living on her own for a job opportunity. With Aachan's mother working overseas as a doctor, Aachan's father is now living alone with the family's longtime pet cat Mii-san. One night, Aachan returns from a long day at work, and as she rests on her bed, she reminiscences about the times the family had together. She remembers the sadness she felt when her mom went overseas, and the solace she felt when her father brought home Mii-san to give her comfort. Then, she receives a phone call…",/2LtROJtIvVKxuCaFfcyUHaKoxDI.jpg
26890,I Shot Andy Warhol,"[{'id': 18, 'name': 'Drama'}]","Based on the true story of Valerie Solanas who was a 60s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but he continued to ignore her. So she shot him. This is Valerie's story.",/bW6Y0qC9S6DYlBDUtKdwjqIDSYE.jpg
18256,Castle Freak,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",John has inherited a castle and Italy and he moves there with his wife Susan and their blind daughter Rebecca. What they don't realize is that there is somebody else in the castle. An abused child left to die in the basement who has now become the castle freak and is out to wreak havoc.,/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg
42571,The Double Hour,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",A chambermaid and a former cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a turn for the worse when her mysterious past is revealed.,/paPqh4ERDdVMecAIvhxqBacfFNy.jpg
6105,Dead Man's Folly,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","During a murder hunt game at a country house, to which Hercule Poirot is invited as an ""expert"", a real murder occurs.",/tBtiGxcLpZ6RLXeK5nSEFCN7bvz.jpg
277834,Moana,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",/z4x0Bp48ar3Mda8KiPD1vwSY3D8.jpg
39764,Glass: A Portrait of Philip in Twelve Parts,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10402, 'name': 'Music'}]","Academy Award®-nominated director Scott Hicks (""Shine"") documents an eventful year in the career and personal life of distinguished Western classical composer Philip Glass as he interacts with a number of friends and collaborators, who include Chuck Close, Ravi Shankar, and Martin Scorsese.",/7RX2PmYgbXTIwexMjDMsFYcgqb.jpg
79968,Gang Bullets,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","Gang Bullets was one of a myriad of late-1930s Monogram crime pictures, bearing such interchangable titles as I Am a Criminal, Convict's Code and Federal Bullets. Morgan Wallace plays a Capone-like racketeer named Anderson, who after being chased out of one town by the authorities immediately sets up shop in another. Unable to get any tangible evidence against Anderson, DA Wayne (Charles Trowbridge) orders his assistant Carter (Robert Kent) to dig up some dirt on the gangster boss. To do this, Carter pretends to turned crooked, joining Anderson's gang in order to accumulate evidence. Alas, Carter's girl friend Patricia (Anne Nagel) knows nothing of her boyfriend's subterfuge, and she suspects the worst. With such formidable henchmen as John Merton and Carleton Young at his beck and call, it's something of a surprise when Anderson comes a-cropper in the last reel.",/5paxZWSYoFllCHGPxkX7S88CPOh.jpg
48773,Game of Death II,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","In this dark tale of revenge, Bruce Lee ""returns"" as Billy Lo, whose best friend Chin Ku dies of a sudden illness. But suspicion of foul play arises when a gang tries to steal Ku's coffin at the funeral using a helicopter. When Lo's younger brother Lo hears about the incident, he leaves his Buddhist master to investigate the truth. His trail soon leads him to the Castle of Death, the last place Chin Ku was seen alive. There, he meets and befriends an unlikely ally--a cruel and merciless martial arts expert  who is also the tower's master. But when the master dies under mysterious circumstances, Lo ends up dueling with someone far more terrifying.",/9bH0XdRm4SeBXTO3k9DnOaavIBm.jpg
43372,Bellissima,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Bellissima is a satire of the film industry, and centers around a mother and daughter after the latter attends an audition.",/ooHmjiqd1j2HVkWjBDm6E88yQai.jpg
209379,Knight Rider,[],"When a group of ruthless mercenaries kill a reclusive scientist, his creation, a new model of artificially intelligent supercar, escapes to find his daughter and recruit a ex-soldier to thwart them. Pilot for the reboot of the television series Knight Rider.",/hSol6mqxXOE3xrUnSmfTnovvEzY.jpg
35177,Dinotopia: Quest for the Ruby Sunstone,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]","An Orphaned Boy sets out in search of adventure, but when a shipwreck lands him on an island where Dinosaurs and Humans coexist, he finds not only adventure but a family as well.",/vA29B9t2kxNzAYAAO8umf60GZ58.jpg
100247,"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","Cartoon figures announce, via comic strip balloons, that they will move - and move they do, in a wildly exaggerated style.",/vtHBpFNEy6NlfBgW7QZRgRHdGQx.jpg
52044,Insane,"[{'id': 27, 'name': 'Horror'}]","A lonely hotel by a lonely road. Sarah is lost, looking for somewhere to sleep. She's come to the wrong place. A lonely hotel by a lonely road. Sarah is lost, Jenny is looking for her. She's come to the right place. The Bridgeburn Hotel",/aQRQyURPNMskA2HLM3rrD5atfTT.jpg
9655,She's the Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",/aoO3OtAojt9g8D60tro8s26mGmj.jpg
79378,Debtocracy,"[{'id': 99, 'name': 'Documentary'}]",Debtocracy seeks the causes of the Greek debt crisis and proposes solutions sidelined by the government and the dominant media. It follows countries like Ecuador that created debt Audit Commissions and tracks this process in Greece.,/jxs6ZOx29hlyE1xV5OTJVY8Isv7.jpg
11512,Hunter Will Get You,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","L'Alpagueur is a free-lance spy from the French secret agency. He's put on the investigation about L'epervier, a serial-killer who employs young boys to help him robbing banks before killing them.",/qb800iPhaDjXoD1Od7fDWzsRgSB.jpg
106280,Dark Tower,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","When a window-washer falls to his death from the side of a Barcelona high-rise office building (also killing a unsuspecting pedestrian), security consultant Dennis Randall is called in to investigate. Although he first believes the deaths to be accidental, he soon comes to realize that some strange force is at work inside the building. What could be causing these accidents? More importantly, is there any way it can be stopped?",/nJzZ0hGED79YFtDZXwEz230IsGL.jpg
248417,Patch Town,"[{'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","Patch Town, inspired by the award-winning short film of the same name.  After years in a loving home, Jon, a toy, was forgotten, deserted and ultimately betrayed by his adoptive mother. He returns to live a sad life as a worker on the line; a life of factory work and oppression in a place where hundreds of cabbage babies are born every day. The thankless task of shucking, picking, and processing these newborns to go out into the world and to their new mothers has taken its toll on Jon. With each new birth, Jon slips deeper into sadness, lamenting the days when life was good and he was loved.",/UZQiLlZsU47yC64iEwIwdEHjGN.jpg
62852,Zero Woman: Red Handcuffs,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Agent Zero (Miki Sugimoto) is a cop that uses her own methods for dealing with criminals. After she unlawfully kills a rapist in a violent fashion, she is sent to prison and stripped of her badge. But very soon after, a rich politician's daughter is kidnapped by a ruthless gang. Agent Zero is let out of prison with the mission of going undercover to find the politician's daughter and return her safely. Using her deadly red handcuffs, she disposes of the criminals one by one.",/4mZJ4SLRmANBmuaiRdtdHmk09pp.jpg
37050,So Normal,"[{'id': 35, 'name': 'Comedy'}]","The film shows the day when Rui and Vani first met. It was at their wedding (with other partners). Vani was going to marry Sérgio, and Rui would marry Marta in the same church, following Vani's marriage. While waiting for the ceremony, they begin to talk. Complications ensue.",/8stndDBZVmLv4bl36YlgVxgNW4e.jpg
126560,Bride of the Earth,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","In this rural revenge drama, Güney plays Seyyit Han, a poor man in love with a woman from his Anatolian village who returns his affection. Seyyit Han postpones their marriage so that he can make his fortune elsewhere and return to the village to claim his ""bride of the earth."" During his prolonged absence, a rich landowner begins to woo the lonely woman, and her brother, intent upon making this propitious wedding happen, spreads the rumor that Seyyit Han has died.",/nb3owoNiPn4ihF0oHfUZZS1FrDG.jpg
140443,The Girl,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",A young Texan mother who loses her child to foster care begins smuggling Mexicans across the border.,/51aXnxcia7aWsjsl39hJXKrIHcH.jpg
350839,Cash Only,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Elvis Martini is in deep shit. His dilapidated Detroit apartment building is about to be foreclosed on by the bank; most of his tenants are behind on rent; he's in big debt to bookies and his daughter's school. He finds some ill-gotten cash in an evicted tenant's apartment and it briefly keeps the wolves at bay, but it brings out a bigger wolf, one that wants his stolen money back. When his daughter is kidnapped by the mysterious menace he's accidentally messed with, Elvis has 24 hours to come up with $25K - cash only.",/A81YE5k0PnurN2xwRkCLfMYiW3W.jpg
22752,The Reluctant Dragon,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","Humorist Robert Benchley attempts to find Walt Disney to ask him to adapt a short story about a gentle dragon who would rather recite poetry than be ferocious. Along the way, he is given a tour of Walt Disney Studios, and learns about the animation process.",/fNqWGKqs2kvbD6dDHxQv4Z2r7wm.jpg
16387,Daleks' Invasion Earth: 2150 A.D.,"[{'id': 878, 'name': 'Science Fiction'}]",Doctor Who and his companions are hurled into the future and make a horrifying discovery: the Daleks have conquered Earth! The metal fiends have devastated entire continents and turned the survivors into Robomen.,/dzBpFVOgxwd8G95aOFQxd3PKcdz.jpg
214138,Bad Hair,"[{'id': 18, 'name': 'Drama'}]","A nine-year-old boy’s preening obsession with straightening his hair elicits a tidal wave of homophobic panic in his hard-working mother, in this tender but clear-eyed coming-of-age tale.",/a5GTvEsrLuUmaJB612LBK4NNbc5.jpg
2108,The Breakfast Club,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought.",/4ZejrrCpfoypR5lHoT3pq6yVldW.jpg
18095,Dragon Ball GT: A Hero's Legacy,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","Son Goku Jr. is the grand-grandson of the legendary warrior Son Goku, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even tough Goku is not a strong and powerful saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Spheres. It was told they granted a wish to the bearer, Goku needs a magical wish more than ever.",/fIO80OtOOMkTBQNm02GfvR7aNGb.jpg
39544,Oblivion Island: Haruka and the Magic Mirror,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]","Your favourite teddy bear. That model kit that took so long to complete. The picture book you used to read over and over again. The shining stone you found that day in the park. Where do all your childhood's treasures go when you grow up? In this story, we meet fantastic creatures that gather all these little objects that fall into oblivion as they are forgotten by their owners when they step into adulthood. These creatures sneak into our world from a different dimension, and unseen by humans, they take all the ditched and forgotten ""treasures"" into their world. Here, they use their booty to build their own city, a fairy tale-like place called... Oblivion Island!",/l1KdeXZ2SPmS8Zb3fR9mbfNlLYf.jpg
8340,Turtles Can Fly,"[{'id': 18, 'name': 'Drama'}]",Turtles can fly tells the story of a group of young children near the Turkey-Iran border. They clean up mines and wait for the Saddam regime to fall.,/maoGbtfSERgqu6J9qvAz4fzse8Z.jpg
10950,I Am Sam,"[{'id': 18, 'name': 'Drama'}]","Sam has the mental capacity of a 7-year-old. He has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations start to become a problem and the authorities take her away. Sam shames high-priced lawyer Rita into taking his case pro bono and in turn teaches her the value of love and family.",/gr0jLIUd5Os0RAFH9U5iZMpQ5cw.jpg
144105,Frankie Boyle - Live - The Last Days of Sodom,"[{'id': 35, 'name': 'Comedy'}]","A brand new live DVD from the brilliant comedian - coming in 2012. Recorded at his last ever tour.  Frankie Boyle has been pilloried, misrepresented and demonised. And for what? For Telling It Like It Is. Now he will attempt a final tour, to heal Britain's fools. To support its rioters. To offer the inchoate laughter of despair to a culture in freefall. These are The Last Days Of Sodom.",/3W1YMIoEzeKJu4yxYhUK8rySqQV.jpg
